,Country,Happiness,GDP per Capita,Social Support,Life Expectancy,Freedom,Corruption,Generosity,Year,latitude,longitude
500,Vietnam,5.411,8.973,0.85,68.034,0.94,-0.098,0.796,2021,14.058324,108.277199
501,Turkey,5.332,1.06098,0.94632,0.73172,0.22815,0.15746,0.12253,2015,38.963745,35.243322
502,Turkey,5.389,1.16492,0.87717,0.64718,0.23889,0.12348,0.04707,2016,38.963745,35.243322
503,Turkey,5.5,1.198274374,1.337753177,0.637605608,0.3007406,0.046693042,0.09967158,2017,38.963745,35.243322
504,Turkey,5.483,1.148,1.38,0.686,0.324,0.106,0.109,2018,38.963745,35.243322
505,Turkey,5.373,1.183,1.36,0.808,0.195,0.083,0.106,2019,38.963745,35.243322
506,Turkey,5.131800175,10.12941933,0.826313555,66.90281677,0.608830452,-0.171046436,0.748197377,2020,38.963745,35.243322
507,Turkey,4.948,10.24,0.822,67.199,0.576,-0.139,0.776,2021,38.963745,35.243322
508,Kyrgyzstan,5.286,0.47428,1.15115,0.65088,0.43477,0.04232,0.3003,2015,41.20438,74.766098
509,Kyrgyzstan,5.185,0.56044,0.95434,0.55449,0.40212,0.04762,0.38432,2016,41.20438,74.766098
510,Kyrgyzstan,5.004000187,0.596220076,1.394238591,0.553457797,0.454943389,0.428580374,0.039439179,2017,41.20438,74.766098
511,Kyrgyzstan,5.131,0.53,1.416,0.594,0.54,0.281,0.035,2018,41.20438,74.766098
512,Kyrgyzstan,5.261,0.551,1.438,0.723,0.508,0.3,0.023,2019,41.20438,74.766098
513,Kyrgyzstan,5.541500092,8.148405075,0.887228489,64.10601044,0.909374893,0.154772058,0.888396084,2020,41.20438,74.766098
514,Kyrgyzstan,5.744,8.538,0.893,64.401,0.935,0.119,0.908,2021,41.20438,74.766098
515,Nigeria,5.268,0.65435,0.90432,0.16007,0.34334,0.0403,0.27233,2015,9.081999,8.675277
516,Nigeria,4.875,0.75216,0.64498,0.05108,0.27854,0.0305,0.23219,2016,9.081999,8.675277
517,Nigeria,5.073999882,0.783756256,1.215770483,0.05691573,0.394952565,0.230947196,0.026121566,2017,9.081999,8.675277
518,Nigeria,5.155,0.689,1.172,0.048,0.462,0.201,0.032,2018,9.081999,8.675277
519,Nigeria,5.265,0.696,1.111,0.245,0.426,0.215,0.041,2019,9.081999,8.675277
520,Nigeria,4.724100113,8.57662487,0.73721689,49.86190796,0.759578407,0.033745807,0.861874342,2020,9.081999,8.675277
521,Nigeria,4.759,8.533,0.74,50.102,0.737,0.037,0.878,2021,9.081999,8.675277
522,Bhutan,5.253,0.77042,1.10395,0.57407,0.53206,0.15445,0.47998,2015,27.514162,90.433601
523,Bhutan,5.196,0.8527,0.90836,0.49759,0.46074,0.1616,0.48546,2016,27.514162,90.433601
524,Bhutan,5.011000156,0.885416389,1.340126514,0.495879292,0.501537681,0.474054545,0.17338039,2017,27.514162,90.433601
525,Bhutan,5.082,0.796,1.335,0.527,0.541,0.364,0.171,2018,27.514162,90.433601
526,Bhutan,5.082,0.813,1.321,0.604,0.457,0.37,0.167,2019,27.514162,90.433601
527,Azerbaijan,5.212,1.02389,0.93793,0.64045,0.3703,0.16065,0.07799,2015,40.143105,47.576927
528,Azerbaijan,5.291,1.12373,0.76042,0.54504,0.35327,0.17914,0.0564,2016,40.143105,47.576927
529,Azerbaijan,5.234000206,1.153601766,1.152400255,0.540775776,0.398155838,0.04526934,0.180987507,2017,40.143105,47.576927
530,Azerbaijan,5.201,1.024,1.161,0.603,0.43,0.031,0.176,2018,40.143105,47.576927
531,Azerbaijan,5.208,1.043,1.147,0.769,0.351,0.035,0.182,2019,40.143105,47.576927
532,Azerbaijan,5.164800167,9.687726974,0.819308281,65.50839996,0.786824107,-0.240255281,0.55253756,2020,40.143105,47.576927
533,Azerbaijan,5.171,9.569,0.836,65.656,0.814,-0.223,0.506,2021,40.143105,47.576927
534,Pakistan,5.194,0.59543,0.41411,0.51466,0.12102,0.10464,0.33671,2015,30.375321,69.345116
535,Pakistan,5.132,0.68816,0.26135,0.40306,0.14622,0.1388,0.31185,2016,30.375321,69.345116
536,Pakistan,5.269000053,0.726883531,0.67269069,0.402047783,0.235215262,0.315446019,0.124348067,2017,30.375321,69.345116
537,Pakistan,5.472,0.652,0.81,0.424,0.334,0.216,0.113,2018,30.375321,69.345116
538,Pakistan,5.653,0.677,0.886,0.535,0.313,0.22,0.098,2019,30.375321,69.345116
539,Pakistan,5.69329977,8.482727051,0.689062297,58.25313568,0.734833717,0.04489987,0.745705426,2020,30.375321,69.345116
540,Pakistan,4.934,8.458,0.651,58.709,0.726,0.098,0.787,2021,30.375321,69.345116
541,Jordan,5.192,0.90198,1.05392,0.69639,0.40661,0.14293,0.11053,2015,30.585164,36.238414
542,Jordan,5.303,0.99673,0.86216,0.60712,0.36023,0.13297,0.14262,2016,30.585164,36.238414
543,Jordan,5.335999966,0.991012394,1.239088893,0.604590058,0.418421149,0.17217046,0.119803272,2017,30.585164,36.238414
544,Jordan,5.161,0.822,1.265,0.645,0.468,0.13,0.134,2018,30.585164,36.238414
545,Jordan,4.906,0.837,1.225,0.815,0.383,0.11,0.13,2019,30.585164,36.238414
546,Jordan,4.633399963,9.025999069,0.80216372,66.79975128,0.75104779,-0.162565202,0.700344324,2020,30.585164,36.238414
547,Jordan,4.395,9.182,0.767,67.0,0.755,-0.167,0.705,2021,30.585164,36.238414
548,Montenegro,5.192,0.97438,0.90557,0.72521,0.1826,0.14296,0.1614,2015,42.708678,19.37439
549,Montenegro,5.161,1.07838,0.74173,0.63533,0.15111,0.12721,0.17191,2016,42.708678,19.37439
550,Montenegro,5.236999989,1.121129036,1.238376498,0.667464674,0.194989055,0.197911024,0.088174194,2017,42.708678,19.37439
551,Montenegro,5.347,1.017,1.279,0.729,0.259,0.111,0.081,2018,42.708678,19.37439
552,Montenegro,5.523,1.051,1.361,0.871,0.197,0.142,0.08,2019,42.708678,19.37439
553,Montenegro,5.54610014,9.751860619,0.855314612,68.50534821,0.649565637,-0.075600356,0.783121586,2020,42.708678,19.37439
554,Montenegro,5.581,9.94,0.858,68.699,0.708,-0.034,0.812,2021,42.708678,19.37439
555,China,5.14,0.89012,0.94675,0.81658,0.51697,0.02781,0.08185,2015,35.86166,104.195397
556,China,5.245,1.0278,0.79381,0.73561,0.44012,0.02745,0.04959,2016,35.86166,104.195397
557,China,5.272999763,1.081165791,1.160837412,0.741415501,0.472787708,0.028806841,0.022794275,2017,35.86166,104.195397
558,China,5.246,0.989,1.142,0.799,0.597,0.029,0.103,2018,35.86166,104.195397
559,China,5.191,1.029,1.125,0.893,0.521,0.058,0.1,2019,35.86166,104.195397
560,China,5.123899937,9.688568115,0.798760593,69.2891922,0.898517907,-0.18142575,0.7539711,2020,35.86166,104.195397
561,China,5.339,9.673,0.811,69.593,0.904,-0.146,0.755,2021,35.86166,104.195397
562,Zambia,5.129,0.47038,0.91612,0.29924,0.48827,0.12468,0.19591,2015,-13.133897,27.849332
563,Zambia,4.795,0.61202,0.6376,0.23573,0.42662,0.11479,0.17866,2016,-13.133897,27.849332
564,Zambia,4.513999939,0.636406779,1.003187299,0.257835895,0.461603492,0.249580145,0.07821355,2017,-13.133897,27.849332
565,Zambia,4.377,0.562,1.047,0.295,0.503,0.221,0.082,2018,-13.133897,27.849332
566,Zambia,4.107,0.578,1.058,0.426,0.431,0.247,0.087,2019,-13.133897,27.849332
567,Zambia,3.759399891,8.224720001,0.698824465,55.29937744,0.806500256,0.078037128,0.801289678,2020,-13.133897,27.849332
568,Zambia,4.073,8.145,0.708,55.809,0.782,0.061,0.823,2021,-13.133897,27.849332
569,Romania,5.124,1.04345,0.88588,0.7689,0.35068,0.00649,0.13748,2015,45.943161,24.96676
570,Romania,5.528,1.1697,0.72803,0.67602,0.36712,0.00679,0.12889,2016,45.943161,24.96676
571,Romania,5.824999809,1.217683911,1.15009129,0.685158312,0.457003742,0.133519918,0.004387901,2017,45.943161,24.96676
572,Romania,5.945,1.116,1.219,0.726,0.528,0.088,0.001,2018,45.943161,24.96676
573,Romania,6.07,1.162,1.232,0.825,0.462,0.083,0.005,2019,45.943161,24.96676
574,Romania,6.123700142,10.107584,0.825161517,67.20723724,0.842823207,-0.19781521,0.934300244,2020,45.943161,24.96676
575,Romania,6.14,10.284,0.832,67.355,0.845,-0.219,0.938,2021,45.943161,24.96676
576,Serbia,5.123,0.92053,1.00964,0.74836,0.20107,0.02617,0.19231,2015,44.016521,21.005859
577,Serbia,5.177,1.03437,0.81329,0.6458,0.15718,0.04339,0.20737,2016,44.016521,21.005859
578,Serbia,5.394999981,1.069317579,1.258189797,0.650784671,0.208715528,0.220125884,0.040903781,2017,44.016521,21.005859
579,Serbia,5.398,0.975,1.369,0.685,0.288,0.134,0.043,2018,44.016521,21.005859
580,Serbia,5.603,1.004,1.383,0.854,0.282,0.137,0.039,2019,44.016521,21.005859
581,Serbia,5.77820015,9.680980682,0.881475747,68.21020508,0.726495862,-0.073676221,0.843509018,2020,44.016521,21.005859
582,Serbia,6.078,9.787,0.873,68.6,0.778,0.002,0.835,2021,44.016521,21.005859
583,Portugal,5.102,1.15991,1.13935,0.87519,0.51469,0.01078,0.13719,2015,39.399872,-8.224454
584,Portugal,5.123,1.27607,0.94367,0.79363,0.44727,0.01521,0.11691,2016,39.399872,-8.224454
585,Portugal,5.195000172,1.315175295,1.367043018,0.795843542,0.4984653,0.095102713,0.015869452,2017,39.399872,-8.224454
586,Portugal,5.41,1.188,1.429,0.884,0.562,0.055,0.017,2018,39.399872,-8.224454
587,Portugal,5.693,1.221,1.431,0.999,0.508,0.047,0.025,2019,39.399872,-8.224454
588,Portugal,5.910900116,10.26374245,0.886590719,72.40202332,0.888747811,-0.220714301,0.892629504,2020,39.399872,-8.224454
589,Portugal,5.929,10.421,0.879,72.6,0.892,-0.244,0.887,2021,39.399872,-8.224454
590,Latvia,5.098,1.11312,1.09562,0.72437,0.29671,0.06332,0.18226,2015,56.879635,24.603189
591,Latvia,5.56,1.21788,0.95025,0.63952,0.27996,0.0889,0.17445,2016,56.879635,24.603189
592,Latvia,5.849999905,1.260748625,1.404714942,0.638566971,0.325707912,0.153074786,0.073842727,2017,56.879635,24.603189
593,Latvia,5.933,1.148,1.454,0.671,0.363,0.092,0.066,2018,56.879635,24.603189
594,Latvia,5.94,1.187,1.465,0.812,0.264,0.075,0.064,2019,56.879635,24.603189
595,Latvia,5.949999809,10.17531967,0.918288589,66.8074646,0.671237648,-0.186888844,0.795580089,2020,56.879635,24.603189
596,Latvia,6.032,10.315,0.927,67.1,0.715,-0.162,0.8,2021,56.879635,24.603189
597,Philippines,5.073,0.70532,1.03516,0.58114,0.62545,0.12279,0.24991,2015,12.879721,121.774017
598,Philippines,5.279,0.81217,0.87877,0.47036,0.54854,0.11757,0.21674,2016,12.879721,121.774017
599,Philippines,5.429999828,0.857699215,1.253917575,0.468009055,0.585214674,0.193513423,0.099331893,2017,12.879721,121.774017
600,Philippines,5.524,0.775,1.312,0.513,0.643,0.12,0.105,2018,12.879721,121.774017
601,Philippines,5.631,0.807,1.293,0.657,0.558,0.117,0.107,2019,12.879721,121.774017
602,Philippines,6.006000042,8.993545532,0.846730053,61.92676163,0.915463448,-0.105463006,0.733634114,2020,12.879721,121.774017
603,Philippines,5.88,9.076,0.83,62.0,0.917,-0.097,0.742,2021,12.879721,121.774017
604,Somaliland region,5.057,0.18847,0.95152,0.43873,0.46582,0.39928,0.50318,2015,,
605,Morocco,5.013,0.73479,0.64095,0.60954,0.41691,0.08546,0.07172,2015,31.791702,-7.09262
606,Morocco,5.151,0.84058,0.38595,0.59471,0.25646,0.08404,0.04053,2016,31.791702,-7.09262
607,Morocco,5.235000134,0.878114581,0.774864435,0.597710669,0.408158332,0.032209955,0.087763183,2017,31.791702,-7.09262
608,Morocco,5.254,0.779,0.797,0.669,0.46,0.026,0.074,2018,31.791702,-7.09262
609,Morocco,5.208,0.801,0.782,0.782,0.418,0.036,0.076,2019,31.791702,-7.09262
610,Morocco,5.094799995,8.940313339,0.592628479,65.89624023,0.772072434,-0.240377247,0.815724611,2020,31.791702,-7.09262
611,Morocco,4.918,8.903,0.56,66.208,0.774,-0.236,0.801,2021,31.791702,-7.09262
612,Macedonia,5.007,0.91851,1.00232,0.73545,0.33457,0.05327,0.22359,2015,,
613,Macedonia,5.121,1.0193,0.78236,0.64738,0.27668,0.07047,0.23507,2016,,
614,Macedonia,5.175000191,1.064577937,1.207893014,0.644948184,0.325905979,0.253760964,0.060277794,2017,,
615,Macedonia,5.185,0.959,1.239,0.691,0.394,0.173,0.052,2018,,
616,Macedonia,5.159800053,9.510591507,0.820392311,67.50442505,0.738840938,-0.019877451,0.897490501,2020,,
617,Mozambique,4.971,0.08308,1.02626,0.09131,0.34037,0.15603,0.22269,2015,-18.665695,35.529562
618,Mozambique,4.550000191,0.23430565,0.870701015,0.106654435,0.480791092,0.322228104,0.179436386,2017,-18.665695,35.529562
619,Mozambique,4.417,0.198,0.902,0.173,0.531,0.206,0.158,2018,-18.665695,35.529562
620,Mozambique,4.466,0.204,0.986,0.39,0.494,0.197,0.138,2019,-18.665695,35.529562
621,Mozambique,4.623600006,7.069345951,0.723874032,54.20582199,0.864451885,0.032375868,0.683019102,2020,-18.665695,35.529562
622,Mozambique,4.794,7.158,0.744,54.706,0.882,0.061,0.684,2021,-18.665695,35.529562
623,Albania,4.959,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,2015,41.153332,20.168331
624,Albania,4.655,0.9553,0.50163,0.73007,0.31866,0.05301,0.1684,2016,41.153332,20.168331
625,Albania,4.644000053,0.996192753,0.803685248,0.731159747,0.381498635,0.201312944,0.039864216,2017,41.153332,20.168331
626,Albania,4.586,0.916,0.817,0.79,0.419,0.149,0.032,2018,41.153332,20.168331
627,Albania,4.719,0.947,0.848,0.874,0.383,0.178,0.027,2019,41.153332,20.168331
628,Albania,4.882699966,9.417930603,0.671070457,68.70813751,0.781994224,-0.042309489,0.896303713,2020,41.153332,20.168331
629,Albania,5.117,9.52,0.697,68.999,0.785,-0.03,0.901,2021,41.153332,20.168331
630,Bosnia and Herzegovina,4.949,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2015,43.915886,17.679076
631,Bosnia and Herzegovina,5.163,0.93383,0.64367,0.70766,0.09511,0.0,0.29889,2016,43.915886,17.679076
632,Bosnia and Herzegovina,5.18200016,0.982409418,1.069335938,0.705186307,0.204403177,0.328867495,0.0,2017,43.915886,17.679076
633,Bosnia and Herzegovina,5.129,0.915,1.078,0.758,0.28,0.216,0.0,2018,43.915886,17.679076
634,Bosnia and Herzegovina,5.386,0.945,1.212,0.845,0.212,0.263,0.006,2019,43.915886,17.679076
635,Bosnia and Herzegovina,5.674099922,9.455817223,0.829204142,67.80813599,0.651352704,0.098274559,0.933769107,2020,43.915886,17.679076
636,Bosnia and Herzegovina,5.813,9.59,0.87,68.098,0.706,0.113,0.931,2021,43.915886,17.679076
637,Lesotho,4.898,0.37545,1.04103,0.07612,0.31767,0.12504,0.16388,2015,-29.609988,28.233608
638,Lesotho,3.808000088,0.521021247,1.190095186,0.0,0.390661299,0.157497272,0.11909464,2017,-29.609988,28.233608
639,Lesotho,3.808,0.472,1.215,0.079,0.423,0.116,0.112,2018,-29.609988,28.233608
640,Lesotho,3.802,0.489,1.169,0.168,0.359,0.107,0.093,2019,-29.609988,28.233608
641,Lesotho,3.652800083,7.960488319,0.780495703,48.00362396,0.738125861,-0.145732045,0.857392073,2020,-29.609988,28.233608
642,Lesotho,3.512,7.926,0.787,48.7,0.715,-0.131,0.915,2021,-29.609988,28.233608
643,Dominican Republic,4.885,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,2015,18.735693,-70.162651
644,Dominican Republic,5.155,1.02787,0.99496,0.57669,0.52259,0.12372,0.21286,2016,18.735693,-70.162651
645,Dominican Republic,5.230000019,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,2017,18.735693,-70.162651
646,Dominican Republic,5.302,0.982,1.441,0.614,0.578,0.12,0.106,2018,18.735693,-70.162651
647,Dominican Republic,5.425,1.015,1.401,0.779,0.497,0.113,0.101,2019,18.735693,-70.162651
648,Dominican Republic,5.689199924,9.664880753,0.882085383,65.80748749,0.866202772,-0.131263286,0.755999923,2020,18.735693,-70.162651
649,Dominican Republic,5.545,9.802,0.853,66.102,0.86,-0.133,0.714,2021,18.735693,-70.162651
650,Laos,4.876,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,2015,19.85627,102.495496
651,Laos,4.876,0.68042,0.5497,0.38291,0.52168,0.22423,0.43079,2016,19.85627,102.495496
652,Laos,4.623,0.72,1.034,0.441,0.626,0.23,0.174,2018,19.85627,102.495496
653,Laos,4.796,0.764,1.03,0.551,0.547,0.266,0.164,2019,19.85627,102.495496
654,Laos,4.888599873,8.79858017,0.737502217,58.70992279,0.907213569,0.11137148,0.634679317,2020,19.85627,102.495496
655,Laos,5.03,8.947,0.728,58.968,0.91,0.123,0.658,2021,19.85627,102.495496
656,Mongolia,4.874,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,2015,46.862496,103.846656
657,Mongolia,4.907,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,2016,46.862496,103.846656
658,Mongolia,4.954999924,1.027235866,1.493011236,0.557783484,0.394143969,0.33846423,0.032902289,2017,46.862496,103.846656
659,Mongolia,5.125,0.914,1.517,0.575,0.395,0.253,0.032,2018,46.862496,103.846656
660,Mongolia,5.285,0.948,1.531,0.667,0.317,0.235,0.038,2019,46.862496,103.846656
661,Mongolia,5.456200123,9.412186623,0.937142491,62.30448532,0.693351328,0.098093867,0.863511205,2020,46.862496,103.846656
662,Mongolia,5.677,9.4,0.935,62.5,0.708,0.116,0.856,2021,46.862496,103.846656
663,Swaziland,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2015,-26.522503,31.465866
664,Swaziland,4.212,0.811,1.149,0.0,0.313,0.074,0.135,2019,-26.522503,31.465866
665,Swaziland,4.308100224,9.16267395,0.770290196,51.18823624,0.646822274,-0.19920142,0.708263338,2020,-26.522503,31.465866
666,Swaziland,4.308,9.065,0.77,50.833,0.647,-0.185,0.708,2021,-26.522503,31.465866
667,Greece,4.857,1.15406,0.92933,0.88213,0.07699,0.01397,0.0,2015,39.074208,21.824312
668,Greece,5.033,1.24886,0.75473,0.80029,0.05822,0.04127,0.0,2016,39.074208,21.824312
669,Greece,5.227000237,1.289487481,1.239414573,0.810198903,0.095731251,0.0,0.043289777,2017,39.074208,21.824312
670,Greece,5.358,1.154,1.202,0.879,0.131,0.0,0.044,2018,39.074208,21.824312
671,Greece,5.287,1.181,1.156,0.999,0.067,0.0,0.034,2019,39.074208,21.824312
672,Greece,5.514999866,10.13232613,0.814380348,72.40525818,0.541345119,-0.300907373,0.859931409,2020,39.074208,21.824312
673,Greece,5.723,10.279,0.823,72.6,0.582,-0.288,0.823,2021,39.074208,21.824312
674,Lebanon,4.839,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,2015,33.854721,35.862285
675,Lebanon,5.129,1.12268,0.64184,0.76171,0.26228,0.03061,0.23693,2016,33.854721,35.862285
676,Lebanon,5.224999905,1.074987531,1.129624248,0.735081077,0.288515985,0.264450759,0.03751383,2017,33.854721,35.862285
677,Lebanon,5.358,0.965,1.179,0.785,0.503,0.214,0.136,2018,33.854721,35.862285
678,Lebanon,5.197,0.987,1.224,0.815,0.216,0.166,0.027,2019,33.854721,35.862285
679,Lebanon,4.771500111,9.3617239,0.824338138,67.10658264,0.551357508,-0.06121527,0.90225625,2020,33.854721,35.862285
680,Lebanon,4.584,9.626,0.848,67.355,0.525,-0.073,0.898,2021,33.854721,35.862285
681,Hungary,4.8,1.12094,1.20215,0.75905,0.32112,0.02758,0.128,2015,47.162494,19.503304
682,Hungary,5.145,1.24142,0.93164,0.67608,0.1977,0.04472,0.099,2016,47.162494,19.503304
683,Hungary,5.323999882,1.286011934,1.343133092,0.687763453,0.175863519,0.078401662,0.036636937,2017,47.162494,19.503304
684,Hungary,5.62,1.171,1.401,0.732,0.259,0.061,0.022,2018,47.162494,19.503304
685,Hungary,5.758,1.201,1.41,0.828,0.199,0.081,0.02,2019,47.162494,19.503304
686,Hungary,6.000400066,10.24924374,0.921934128,67.60997009,0.718964577,-0.194323018,0.892916501,2020,47.162494,19.503304
687,Hungary,5.992,10.358,0.943,68.0,0.755,-0.186,0.876,2021,47.162494,19.503304
688,Honduras,4.788,0.59532,0.95348,0.6951,0.40148,0.06825,0.23027,2015,15.199999,-86.241905
689,Honduras,4.871,0.69429,0.75596,0.58383,0.26755,0.06906,0.2044,2016,15.199999,-86.241905
690,Honduras,5.181000233,0.730573118,1.143944979,0.58256948,0.34807986,0.236188874,0.073345453,2017,15.199999,-86.241905
691,Honduras,5.504,0.62,1.205,0.622,0.459,0.197,0.074,2018,15.199999,-86.241905
692,Honduras,5.86,0.642,1.236,0.828,0.507,0.246,0.078,2019,15.199999,-86.241905
693,Honduras,5.953199863,8.424534798,0.821870148,67.19876862,0.870603263,0.086969115,0.801131904,2020,15.199999,-86.241905
694,Honduras,5.919,8.648,0.812,67.3,0.857,0.081,0.809,2021,15.199999,-86.241905
695,Tajikistan,4.786,0.39047,0.85563,0.57379,0.47216,0.15072,0.22974,2015,38.861034,71.276093
696,Tajikistan,4.996,0.48835,0.75602,0.53119,0.43408,0.13509,0.25998,2016,38.861034,71.276093
697,Tajikistan,5.040999889,0.524713635,1.271463275,0.529235125,0.471566707,0.248997644,0.146377146,2017,38.861034,71.276093
698,Tajikistan,5.199,0.474,1.166,0.598,0.292,0.187,0.034,2018,38.861034,71.276093
699,Tajikistan,5.467,0.493,1.098,0.718,0.389,0.23,0.144,2019,38.861034,71.276093
700,Tajikistan,5.555699825,8.024810791,0.835297108,64.10459137,0.831383407,-0.025088511,0.592076063,2020,38.861034,71.276093
701,Tajikistan,5.466,8.091,0.86,64.281,0.832,-0.056,0.553,2021,38.861034,71.276093
702,Tunisia,4.739,0.88113,0.60429,0.73793,0.26268,0.06358,0.06431,2015,33.886917,9.537499
703,Tunisia,5.045,0.97724,0.43165,0.59577,0.23553,0.0817,0.03936,2016,33.886917,9.537499
704,Tunisia,4.804999828,1.007265806,0.86835146,0.613212049,0.28968069,0.049693357,0.086723149,2017,33.886917,9.537499
705,Tunisia,4.592,0.9,0.906,0.69,0.271,0.04,0.063,2018,33.886917,9.537499
706,Tunisia,4.461,0.921,1.0,0.815,0.167,0.059,0.055,2019,33.886917,9.537499
707,Tunisia,4.392199993,9.314972878,0.688718557,66.89785767,0.593361557,-0.216413811,0.867590249,2020,33.886917,9.537499
708,Tunisia,4.596,9.266,0.691,67.201,0.656,-0.201,0.87,2021,33.886917,9.537499
709,Palestinian Territories,4.715,0.59867,0.92558,0.66015,0.24499,0.12905,0.11251,2015,31.952162,35.233154
710,Palestinian Territories,4.754,0.67024,0.71629,0.56844,0.17744,0.10613,0.11154,2016,31.952162,35.233154
711,Palestinian Territories,4.775000095,0.716249228,1.155647159,0.565666974,0.254711062,0.114173174,0.089282602,2017,31.952162,35.233154
712,Palestinian Territories,4.743,0.642,1.217,0.602,0.266,0.086,0.076,2018,31.952162,35.233154
713,Palestinian Territories,4.696,0.657,1.247,0.672,0.225,0.103,0.066,2019,31.952162,35.233154
714,Palestinian Territories,4.552800179,8.389223099,0.825295925,62.25,0.645791829,-0.162079096,0.824199975,2020,31.952162,35.233154
715,Palestinian Territories,4.517,8.485,0.826,62.25,0.653,-0.163,0.821,2021,31.952162,35.233154
716,Bangladesh,4.694,0.39753,0.43106,0.60164,0.4082,0.12569,0.21222,2015,23.684994,90.356331
717,Bangladesh,4.643,0.54177,0.24749,0.52989,0.39778,0.12583,0.19132,2016,23.684994,90.356331
718,Bangladesh,4.607999802,0.586682975,0.735131741,0.533241034,0.478356659,0.172255352,0.123717859,2017,23.684994,90.356331
719,Bangladesh,4.5,0.532,0.85,0.579,0.58,0.153,0.144,2018,23.684994,90.356331
720,Bangladesh,4.456,0.562,0.928,0.723,0.527,0.166,0.143,2019,23.684994,90.356331
721,Bangladesh,4.832799911,8.287063599,0.687292993,64.50306702,0.90062499,-0.033664726,0.661843538,2020,23.684994,90.356331
722,Bangladesh,5.025,8.454,0.693,64.8,0.877,-0.041,0.682,2021,23.684994,90.356331
723,Iran,4.686,1.0088,0.54447,0.69805,0.30033,0.05863,0.38086,2015,32.427908,53.688046
724,Iran,4.813,1.11758,0.38857,0.64232,0.22544,0.0557,0.38538,2016,32.427908,53.688046
725,Iran,4.691999912,1.156873107,0.711551249,0.639333189,0.249322608,0.387242913,0.048761073,2017,32.427908,53.688046
726,Iran,4.707,1.059,0.771,0.691,0.459,0.282,0.129,2018,32.427908,53.688046
727,Iran,4.548,1.1,0.842,0.785,0.305,0.27,0.125,2019,32.427908,53.688046
728,Iran,4.672399998,9.813719749,0.694689691,66.00614929,0.647873282,0.117891103,0.714635968,2020,32.427908,53.688046
729,Iran,4.721,9.584,0.71,66.3,0.608,0.218,0.714,2021,32.427908,53.688046
730,Ukraine,4.681,0.79907,1.20278,0.6739,0.25123,0.02961,0.15275,2015,48.379433,31.16558
731,Ukraine,4.324,0.87287,1.01413,0.58628,0.12859,0.01829,0.20363,2016,48.379433,31.16558
732,Ukraine,4.096000195,0.894651949,1.394537568,0.575903952,0.122974776,0.270061463,0.023029471,2017,48.379433,31.16558
733,Ukraine,4.103,0.793,1.413,0.609,0.163,0.187,0.011,2018,48.379433,31.16558
734,Ukraine,4.332,0.82,1.39,0.739,0.178,0.187,0.01,2019,48.379433,31.16558
735,Ukraine,4.56069994,9.010690689,0.878879368,64.60678101,0.663081884,-0.030933706,0.920636714,2020,48.379433,31.16558
736,Ukraine,4.875,9.436,0.888,64.902,0.724,-0.011,0.924,2021,48.379433,31.16558
737,Iraq,4.677,0.98549,0.81889,0.60237,0.0,0.13788,0.17922,2015,33.223191,43.679291
738,Iraq,4.575,1.07474,0.59205,0.51076,0.24856,0.13636,0.19589,2016,33.223191,43.679291
739,Iraq,4.497000217,1.102710485,0.978613198,0.50118047,0.288555533,0.199637264,0.107215755,2017,33.223191,43.679291
740,Iraq,4.456,1.01,0.971,0.536,0.304,0.148,0.095,2018,33.223191,43.679291
741,Iraq,4.437,1.043,0.98,0.574,0.241,0.148,0.089,2019,33.223191,43.679291
742,Iraq,4.784800053,9.661095619,0.747694969,59.90354919,0.633182645,-0.06956476,0.82226181,2020,33.223191,43.679291
743,Iraq,4.854,9.24,0.746,60.583,0.63,-0.053,0.875,2021,33.223191,43.679291
744,South Africa,4.642,0.92049,1.18468,0.27688,0.33207,0.08884,0.11973,2015,-30.559482,22.937506
745,South Africa,4.459,1.02416,0.96053,0.18611,0.42483,0.08415,0.13656,2016,-30.559482,22.937506
746,South Africa,4.828999996,1.054698706,1.384788632,0.18708007,0.479246736,0.13936238,0.072509497,2017,-30.559482,22.937506
747,South Africa,4.724,0.94,1.41,0.33,0.516,0.103,0.056,2018,-30.559482,22.937506
748,South Africa,4.722,0.96,1.351,0.469,0.389,0.13,0.055,2019,-30.559482,22.937506
749,South Africa,4.814099789,9.403370857,0.852532268,56.50601196,0.759330094,-0.109777324,0.843423843,2020,-30.559482,22.937506
750,South Africa,4.956,9.403,0.86,56.904,0.749,-0.067,0.86,2021,-30.559482,22.937506
751,Ghana,4.633,0.54558,0.67954,0.40132,0.42342,0.04355,0.23087,2015,7.946527,-1.023194
752,Ghana,4.276,0.63107,0.49353,0.29681,0.40973,0.0326,0.21203,2016,7.946527,-1.023194
753,Ghana,4.119999886,0.667224824,0.873664737,0.295637727,0.423026294,0.256923944,0.02533637,2017,7.946527,-1.023194
